,type,profit,profitPercent,coinChange,order.coinAmt,order.usdtAmt,order.enterPrice,order.exitPrice,order.entryTime,order.exitTime
35,short,0.0052732622999549505,0.05365272030378199,-16.919921875,0.0003116599673989178,9.828508731892272,31536.0,31519.080078125,1626564120000.0,1626564540000.0
36,short,-0.008205839748089971,-0.08344541045282772,26.279296875,0.00031225492017994817,9.833781994192227,31492.80078125,31519.080078125,1626564600000.0,1626564660000.0
37,short,-0.01559120303783601,-0.15867978419549536,50.0,0.00031182406075671654,9.825576154444137,31510.0,31560.0,1626564960000.0,1626565320000.0
38,short,-0.004350659606435769,-0.04434929949420651,13.98046875,0.0003111955460316997,9.809984951406301,31523.5390625,31537.51953125,1626565500000.0,1626565920000.0
39,short,-0.001618161081928804,-0.016502360110268642,5.19921875,0.0003112315830004571,9.805634291799866,31505.91015625,31511.109375,1626566100000.0,1626566640000.0
40,short,-0.012109680318211247,-0.12351754787784573,38.951171875,0.0003108938636576098,9.804016130717937,31534.9296875,31573.880859375,1626567060000.0,1626567360000.0
41,short,-0.0067016779326962705,-0.06844099222805274,21.619140625,0.0003099881743193531,9.791906450399726,31588.0,31609.619140625,1626567780000.0,1626567900000.0
42,short,-0.0051290063637594585,-0.05241593286009836,16.55078125,0.00030989512134115997,9.78520477246703,31575.859375,31592.41015625,1626567960000.0,1626568140000.0
43,short,-0.025149407585988826,-0.25714941466153124,81.689453125,0.00030786602950451375,9.78007576610327,31767.310546875,31849.0,1626568980000.0,1626569100000.0
44,short,-0.027428595463337757,-0.2811768582895465,89.921875,0.00030502695215528096,9.754926358517281,31980.5390625,32070.4609375,1626570180000.0,1626570360000.0
45,short,-0.00608348828208527,-0.06253908692933342,20.0,0.0003041744141042509,9.727497763053943,31980.0,32000.0,1626570420000.0,1626570480000.0
46,short,-0.008614142166651462,-0.08860996891168511,28.330078125,0.0003040634808221387,9.721414274771858,31971.66015625,31999.990234375,1626570540000.0,1626570660000.0
47,short,0.027687942210258498,0.2850665290363792,-92.01953125,0.00030089201535960446,9.712800132605206,32280.01953125,32188.0,1626572160000.0,1626573000000.0
48,short,-0.01345626197137939,-0.1381477177326591,44.4296875,0.0003028664554838303,9.740488074815465,32161.0,32205.4296875,1626573120000.0,1626573180000.0
49,short,-0.004317537300845942,-0.04438699681381568,14.279296875,0.0003023634383849576,9.727031812844086,32170.0,32184.279296875,1626573300000.0,1626573480000.0
50,short,-0.01493508306728586,-0.15361022286599477,49.3984375,0.0003023391796003133,9.72271427554324,32158.30078125,32207.69921875,1626573780000.0,1626573900000.0
51,short,-0.013741140613795721,-0.1415477251938923,45.560546875,0.0003016017488002508,9.707779192475954,32187.41015625,32232.970703125,1626574200000.0,1626574500000.0
52,short,-0.007932736519657979,-0.08183108501553854,26.349609375,0.00030105708235596767,9.694038051862158,32200.0,32226.349609375,1626574620000.0,1626574680000.0
53,short,-0.004106398821452473,-0.04239473645767675,13.66015625,0.0003006114092913187,9.6861053153425,32221.349609375,32235.009765625,1626574980000.0,1626575100000.0
54,short,-0.011596929933201494,-0.11977826100985067,38.5703125,0.00030066984635404,9.681998916521048,32201.4296875,32240.0,1626575280000.0,1626575580000.0
55,short,0.013544582960598461,0.14006225366209002,-45.130859375,0.0003001179935009573,9.670401986587846,32222.0,32176.869140625,1626575640000.0,1626576120000.0
56,short,-0.0031237056658284246,-0.032256535529130666,10.380859375,0.00030091012246552106,9.683946569548445,32182.189453125,32192.5703125,1626576540000.0,1626576720000.0
57,short,-0.0033781226145368493,-0.03489499458914808,11.23046875,0.0003007997875900958,9.680822863882616,32183.609375,32194.83984375,1626576780000.0,1626576840000.0
58,short,5.463589586796047e-05,0.0005645694429540218,-0.181640625,0.0003007911686483817,9.67744474126808,32173.30078125,32173.119140625,1626577320000.0,1626578100000.0
59,short,-0.004399825912017263,-0.04546449181282883,14.62109375,0.00030092317218184927,9.677499377163947,32159.369140625,32173.990234375,1626578340000.0,1626578400000.0
60,short,0.011710407254239996,0.12106158105986194,-38.9296875,0.0003008091769100719,9.67309955125193,32156.9296875,32118.0,1626578520000.0,1626579180000.0
61,short,-0.0016266650287768414,-0.01679604489655619,5.390625,0.0003017581502658862,9.68480995850617,32094.609375,32100.0,1626579240000.0,1626579540000.0
62,short,-0.0072985399838412235,-0.07537335360322603,24.19921875,0.0003016022979602003,9.683183293477393,32105.80078125,32130.0,1626580080000.0,1626580260000.0
63,short,-0.0021927830034105256,-0.0226623513949854,7.279296875,0.0003012355507771477,9.675884753493552,32120.66015625,32127.939453125,1626580320000.0,1626580380000.0
64,short,-0.0036499636784963485,-0.03773082386363615,12.119140625,0.00030117347355199694,9.673691970490141,32120.0,32132.119140625,1626580560000.0,1626580620000.0
65,short,-0.009728922483086322,-0.10060889576522213,32.310546875,0.0003011067104721048,9.670042006811645,32115.0,32147.310546875,1626580800000.0,1626580920000.0
66,short,0.004077077164222231,0.04220439988468147,-13.55859375,0.00030070059177208884,9.660313084328559,32126.01953125,32112.4609375,1626581160000.0,1626581580000.0
67,short,-0.001457694994382308,-0.015083155481350616,4.83984375,0.00030118637494888157,9.664390161492781,32087.740234375,32092.580078125,1626581700000.0,1626582240000.0
68,short,-0.013969193277910463,-0.14456474084178864,46.369140625,0.0003012605601402463,9.662932466498399,32075.0,32121.369140625,1626582660000.0,1626582900000.0
69,short,-0.0030019060817565446,-0.031111177405845934,9.98046875,0.0003007780653346226,9.648963273220488,32080.009765625,32089.990234375,1626583020000.0,1626583500000.0
70,short,-0.0015256110329495698,-0.015816059953826143,5.0703125,0.0003008909279162372,9.645961367138732,32058.0,32063.0703125,1626583680000.0,1626584040000.0
71,short,-0.016381323773410728,-0.16985258845277598,54.439453125,0.000300909043590084,9.644435756105782,32051.0,32105.439453125,1626584100000.0,1626584160000.0
72,short,-0.0072095506029761225,-0.07488065894980225,24.0,0.00030039794179065777,9.628054432332371,32051.0,32075.0,1626584280000.0,1626584340000.0
73,short,-0.013807096513884787,-0.1435123077403041,46.0,0.00030015427204097575,9.620844881729395,32053.0,32099.0,1626584580000.0,1626584760000.0
74,short,-0.008584804423175996,-0.0893595363639284,28.640625,0.0002997422166302303,9.60703778521551,32051.0,32079.640625,1626585000000.0,1626585300000.0
75,short,-0.0038268771752392183,-0.039869728829190106,12.78125,0.00029941337312379846,9.598452980792334,32057.529296875,32070.310546875,1626585540000.0,1626585900000.0
76,short,-0.007482940339741617,-0.07799095304944306,25.0,0.00029931761358967696,9.594626103617095,32055.0,32080.0,1626585960000.0,1626586140000.0
77,short,-0.002978690502116521,-0.03106963619283494,9.9609375,0.00029903716413406516,9.587143163277354,32060.0390625,32070.0,1626586200000.0,1626586380000.0
78,short,-0.003773752015543863,-0.039374867013849534,12.62109375,0.0002990035642152118,9.584164472775237,32053.6796875,32066.30078125,1626586500000.0,1626586620000.0
79,short,-0.002032256443586178,-0.021212667654383795,6.80078125,0.00029882690956829983,9.580390720759693,32060.0,32066.80078125,1626586680000.0,1626586740000.0
80,short,-0.003715526532582558,-0.038790848624267335,12.439453125,0.0002986888969512395,9.578358464316107,32068.009765625,32080.44921875,1626587100000.0,1626587340000.0
81,short,-0.00655885199238071,-0.068502314237726,21.9609375,0.0002986599270810511,9.574642937783524,32058.6796875,32080.640625,1626587400000.0,1626587640000.0
82,short,-0.004124550542860206,-0.04310738185281285,13.8203125,0.00029844119247379383,9.568084085791144,32060.19921875,32074.01953125,1626587700000.0,1626587760000.0
83,short,0.032954784251968405,0.3445726022837349,-110.470703125,0.00029831243324920134,9.563959535248284,32060.2109375,31949.740234375,1626587820000.0,1626588900000.0
84,short,0.00021941095499755647,0.0022862656442782753,-0.73046875,0.0003003700774276338,9.596914319500252,31950.30078125,31949.5703125,1626589800000.0,1626590640000.0
85,short,-0.001973744379444753,-0.0205659776645743,6.560546875,0.0003008505871616066,9.59713373045525,31900.0,31906.560546875,1626590760000.0,1626591180000.0
86,short,-0.007116330089871781,-0.07416583048327256,23.640625,0.00030102123314729856,9.595159986075805,31875.359375,31899.0,1626591420000.0,1626591600000.0
87,short,-0.0030103747742504794,-0.03139717425432315,10.0,0.00030103747742499004,9.588043655985933,31850.0,31860.0,1626591900000.0,1626592380000.0
88,short,-0.010173704293050534,-0.10614156460982507,33.80078125,0.0003009902113742089,9.585033281211683,31845.0,31878.80078125,1626592800000.0,1626593040000.0
89,short,0.05209103142197691,0.5440396384250762,-173.458984375,0.00030030748542468855,9.574859576918632,31883.51953125,31710.060546875,1626593520000.0,1626595380000.0
90,short,-0.011282140876142321,-0.11719329759901008,37.12109375,0.00030392802949517114,9.626950608340609,31675.099609375,31712.220703125,1626595620000.0,1626595800000.0
91,short,-0.007749294981692856,-0.0805902887346141,25.5390625,0.00030342910910269695,9.615668467464467,31690.0,31715.5390625,1626595860000.0,1626595980000.0
92,short,-0.007293763796718977,-0.07591408364059127,24.099609375,0.00030265070620961575,9.607919172482774,31745.900390625,31770.0,1626596580000.0,1626596640000.0
93,short,0.009861755188163457,0.10271992467533571,-32.609375,0.00030242085866912606,9.600625408686055,31745.91015625,31713.30078125,1626596700000.0,1626597540000.0
94,short,-0.009702620319480104,-0.10095867310402551,32.009765625,0.0003031143818154635,9.610487163874218,31705.810546875,31737.8203125,1626597900000.0,1626598200000.0
95,short,-0.010110900031529368,-0.10531326878194641,33.390625,0.00030280655218427864,9.600784543554738,31706.0,31739.390625,1626598440000.0,1626598620000.0
96,short,0.006555352779868073,0.06835132779536343,-21.6796875,0.00030237302912541723,9.590673643523209,31718.01953125,31696.33984375,1626598800000.0,1626599340000.0
97,short,-0.008687724982239686,-0.0905232644296209,28.669921875,0.00030302576407840114,9.597228996303077,31671.330078125,31700.0,1626599400000.0,1626599460000.0
98,short,-0.002708302624755632,-0.028245199641118705,8.951171875,0.00030256402877474437,9.588541271320837,31690.94921875,31699.900390625,1626599700000.0,1626600120000.0
99,short,-0.006543495424558898,-0.06826214733688377,21.650390625,0.0003022345202862905,9.585832968696081,31716.5390625,31738.189453125,1626600900000.0,1626600960000.0
100,short,-0.007589237653066405,-0.07922547569151311,25.130859375,0.0003019887835835492,9.579289473271523,31720.6796875,31745.810546875,1626601020000.0,1626601080000.0
101,short,-0.012519806402975675,-0.13080023501348956,41.529296875,0.000301469260138473,9.571700235618456,31750.169921875,31791.69921875,1626601440000.0,1626601560000.0
102,short,0.024753623581069917,0.2589513166360585,-82.26953125,0.00030088446117250726,9.55918042921548,31770.26953125,31688.0,1626601860000.0,1626602820000.0
103,short,0.009271779605159125,0.09674294036334338,-30.619140625,0.0003028099226791959,9.58393405279655,31650.0,31619.380859375,1626602940000.0,1626603360000.0
104,short,-0.00044833034047364606,-0.004673415209745418,1.48046875,0.00030282999251080126,9.59320583240171,31678.51953125,31680.0,1626604260000.0,1626604800000.0
105,short,-0.004743906281106547,-0.049452999099447725,15.650390625,0.00030311743615702076,9.592757502061236,31647.0,31662.650390625,1626604980000.0,1626605040000.0
106,short,-0.004348522373071262,-0.04535373599162532,14.349609375,0.0003030411671447478,9.58801359578013,31639.310546875,31653.66015625,1626605100000.0,1626605340000.0
107,short,-0.0032720426752383958,-0.03414187213530368,10.80078125,0.00030294499994964623,9.583665073407058,31635.0,31645.80078125,1626605460000.0,1626605580000.0
108,short,-0.00598416638903565,-0.06246263978773881,19.80078125,0.00030221870104416314,9.58039303073182,31700.19921875,31720.0,1626606540000.0,1626606840000.0
109,short,0.0013990676559352266,0.014612574789297582,-4.630859375,0.0003021183634916809,9.574408864342784,31690.919921875,31686.2890625,1626606900000.0,1626607320000.0
110,short,-0.006587663569103341,-0.06879485904358908,21.798828125,0.00030220264737752003,9.57580793199872,31686.7109375,31708.509765625,1626607800000.0,1626607860000.0
111,short,-0.0026841343619619096,-0.028049666395675906,8.890625,0.00030190614967590145,9.569220268429616,31696.009765625,31704.900390625,1626607920000.0,1626608040000.0
112,short,-0.005505017207889651,-0.05754451904786711,18.23828125,0.00030183859610616483,9.566536134067654,31694.2109375,31712.44921875,1626608100000.0,1626608160000.0
113,short,-0.0030113483832625576,-0.031496062992122216,10.0,0.0003011348383262918,9.561031116859764,31750.0,31760.0,1626608760000.0,1626609300000.0
114,short,0.0043363076974056725,0.04536826458245396,-14.419921875,0.00030071644874332237,9.558019768476502,31784.16015625,31769.740234375,1626609900000.0,1626610320000.0
115,short,0.010547824225215052,0.11030570438070793,-35.0,0.00030136640643472763,9.562356076173907,31730.0,31695.0,1626610500000.0,1626611280000.0
116,short,-0.005987544691603119,-0.06254679618536108,19.83984375,0.00030179394389656753,9.572903900399123,31720.0,31739.83984375,1626612060000.0,1626612120000.0
117,short,-0.0047175895408226864,-0.04931149563159108,15.640625,0.0003016241065060724,9.56691635570752,31718.009765625,31733.650390625,1626612600000.0,1626612960000.0
118,short,-0.005082628201135364,-0.05315334187696344,16.849609375,0.00030164664877497464,9.562198766166697,31700.0,31716.849609375,1626613200000.0,1626613500000.0
119,short,-0.004113434955256068,-0.043040545870479514,13.640625,0.00030155765995000587,9.557116137965561,31692.5,31706.140625,1626613740000.0,1626614340000.0
120,short,-0.0033187957468694407,-0.03474086473171032,11.0,0.0003017087042608188,9.553002703010305,31663.0,31674.0,1626614520000.0,1626614940000.0
121,short,-0.009102671829552378,-0.09531909032747081,30.169921875,0.0003017134703651781,9.549683907263436,31651.5,31681.669921875,1626615000000.0,1626615060000.0
122,short,0.00029543009501331596,0.0030965628584145744,-0.98046875,0.0003013151566661657,9.540581235433883,31663.130859375,31662.150390625,1626615420000.0,1626616020000.0
123,short,-0.009065470691625777,-0.09501716675973018,30.080078125,0.00030137789715681414,9.540876665528897,31657.51953125,31687.599609375,1626616440000.0,1626616500000.0
124,short,-0.011829991066933943,-0.12411063149615718,39.28125,0.000301161268211497,9.531811194837271,31650.189453125,31689.470703125,1626616800000.0,1626616980000.0
125,short,-0.008627141328185317,-0.09062141136128067,28.7109375,0.0003004827455803514,9.519981203770337,31682.2890625,31711.0,1626617400000.0,1626617460000.0
126,short,-0.00923296000450513,-0.09707303443748008,30.759765625,0.00030016353560901243,9.511354062442152,31687.240234375,31718.0,1626617580000.0,1626617820000.0
127,short,0.00011423161845414143,0.0012021696758299236,-0.380859375,0.0002999312238388197,9.502121102437647,31681.0,31680.619140625,1626618000000.0,1626618480000.0
128,short,-0.004834204084463778,-0.05087438812568602,16.109375,0.00030008638351669353,9.5022353340561,31665.0,31681.109375,1626618540000.0,1626618600000.0
129,short,0.09257335732670668,0.9747230432814534,-308.568359375,0.00030000923462863163,9.497401129971637,31657.029296875,31348.4609375,1626618660000.0,1626619500000.0
130,short,-0.019011456317359787,-0.1982430333108804,61.9609375,0.00030682970730324435,9.589974487298344,31255.0390625,31317.0,1626619620000.0,1626619740000.0
131,short,-0.012947700331553236,-0.13528106095114809,42.3203125,0.000305945291201553,9.570963030980984,31283.25,31325.5703125,1626620100000.0,1626620160000.0
132,short,-0.01227687970877156,-0.12844590936576153,40.189453125,0.000305475162117471,9.55801533064943,31289.009765625,31329.19921875,1626620220000.0,1626620520000.0
133,short,-0.017052776885668308,-0.17864282552166394,55.990234375,0.00030456698522559694,9.545738450940659,31342.0,31397.990234375,1626621000000.0,1626621060000.0
134,short,-0.0037193712053085193,-0.03903341271331619,12.25,0.0003036221392087678,9.52868567405499,31383.369140625,31395.619140625,1626621660000.0,1626621780000.0
135,short,-0.00533747961295461,-0.05603672961402227,17.580078125,0.000303609550253668,9.524966302849682,31372.419921875,31390.0,1626621840000.0,1626622020000.0
136,short,-0.009869951376247244,-0.10368000223029078,32.541015625,0.00030330803100886504,9.519628823236728,31386.009765625,31418.55078125,1626622440000.0,1626622500000.0
137,short,0.0002698193372179247,0.0028372889455307243,-0.890625,0.00030295504529660657,9.50975887186048,31390.0,31389.109375,1626622560000.0,1626623280000.0
138,short,-0.007006681937175685,-0.0736767696995587,23.109375,0.00030319651384672574,9.510028691197698,31365.890625,31389.0,1626623520000.0,1626623640000.0
139,short,-0.01206756672777054,-0.1269866229501617,39.810546875,0.00030312486702734287,9.503022009260523,31350.189453125,31390.0,1626623700000.0,1626624000000.0
140,short,-0.024865557607272493,-0.2619921711544627,81.919921875,0.0003035349282341316,9.490954442532752,31268.080078125,31350.0,1626624120000.0,1626624360000.0
141,short,-0.012568655701400644,-0.1327755935338398,41.58984375,0.0003022049271680816,9.46608888492548,31323.41015625,31365.0,1626624540000.0,1626624600000.0
142,short,-0.004508694586311535,-0.04769328754778152,14.970703125,0.0003011678575592043,9.453520229224079,31389.5390625,31404.509765625,1626625140000.0,1626625320000.0
143,short,-0.009259224765440166,-0.09799146430817775,30.759765625,0.0003010174030037278,9.449011534637767,31390.25,31421.009765625,1626625440000.0,1626625560000.0
144,short,-0.002089854740059849,-0.02213887262565382,6.951171875,0.00030064782998332596,9.439752309872327,31398.0390625,31404.990234375,1626625800000.0,1626626160000.0
145,short,-0.004055950253961882,-0.042976216549853695,13.490234375,0.0003006582496059977,9.437662455132267,31390.0,31403.490234375,1626626220000.0,1626626400000.0
146,short,-0.008040504902151469,-0.08523256612403288,26.740234375,0.00030068939521593814,9.433606504878306,31373.259765625,31400.0,1626626460000.0,1626626520000.0
147,short,-0.007234845511247201,-0.07675767705902758,24.08984375,0.00030032762297379497,9.425565999976154,31384.279296875,31408.369140625,1626626580000.0,1626626640000.0
148,short,0.0077223854150823,0.08199313963834647,-25.80078125,0.0002993082007965458,9.418331154464907,31467.0,31441.19921875,1626627300000.0,1626627900000.0
149,short,-0.004160748491738531,-0.0441409384546261,13.869140625,0.0003000004545514961,9.42605353987999,31420.130859375,31434.0,1626627960000.0,1626628260000.0
150,short,-0.0033448612349076257,-0.035500947728516696,11.1484375,0.00030002959920691233,9.42189279138825,31403.2109375,31414.359375,1626628320000.0,1626628620000.0
