,type,profit,profitPercent,coinChange,order.coinAmt,order.usdtAmt,order.enterPrice,order.exitPrice,order.entryTime,order.exitTime
0,short,-0.18177514923175409,-1.8177514923175409,72.2421875,0.0025161910999961863,10.0,39742.609375,39814.8515625,1627324980000.0,1627325100000.0
1,short,-0.4091127028627142,-4.166870377089626,167.4609375,0.0024430336350094394,9.818224850768246,40188.66015625,40356.12109375,1627326600000.0,1627327260000.0
2,short,-0.20634213478523122,-2.1930032455948885,82.23046875,0.0025093148308877036,9.409112147905532,37496.73828125,37578.96875,1627340220000.0,1627340280000.0
3,short,0.46606485665010666,5.06439752363302,-190.16796875,0.0024508063040985357,9.2027700131203,37549.96875,37359.80078125,1627340520000.0,1627340940000.0
4,short,0.38941693387998555,4.027547673789495,-148.8984375,0.0026153191424859094,9.668834869770407,36970.0,36821.1015625,1627359300000.0,1627360080000.0
5,short,0.21504471760185595,2.1379929812833955,-79.9609375,0.002689372140013474,10.058251803650393,37400.0,37320.0390625,1627379100000.0,1627379820000.0
6,short,-0.1271475777268023,-1.2376512005058316,46.23046875,0.0027502982592366066,10.273296521252249,37353.390625,37399.62109375,1627381620000.0,1627381680000.0
7,short,-0.1293840801739634,-1.2752038324504114,47.78125,0.002707842096511949,10.146148943525446,37469.5,37517.28125,1627382160000.0,1627382460000.0
8,short,-0.21434066805906582,-2.1398193027698778,80.8828125,0.0026500150209176274,10.016764863351483,37798.8984375,37879.78125,1627386180000.0,1627386480000.0
9,short,-0.1350409301483495,-1.3776278954873478,52.26171875,0.0025839358784644282,9.802424195292417,37936.01953125,37988.28125,1627386720000.0,1627386840000.0
10,short,-0.11346948606329477,-1.1737352595961632,44.5390625,0.002547639750236797,9.667383265144068,37946.4296875,37990.96875,1627388760000.0,1627388880000.0
11,short,-0.23661189811761574,-2.476596540317337,94.7890625,0.002496194095364253,9.553913779080773,38273.921875,38368.7109375,1627389660000.0,1627390020000.0
12,short,0.8651101641764285,9.284985881416986,-355.94921875,0.002430431417196149,9.317301880963157,38336.0,37980.05078125,1627396380000.0,1627397100000.0
13,short,0.5481717655850389,5.383515842365661,-204.4375,0.0026813660193703436,10.182412045139586,37974.71875,37770.28125,1627404120000.0,1627404300000.0
14,long,-0.1287531044844883,-1.1998704521165633,-47.69921875,0.0026992707188625256,10.730583810724625,39753.640625,39705.94140625,1627328460000.0,1627328940000.0
15,long,-0.7425608807173916,-7.004081665634666,-270.87109375,0.0027413810400999912,10.601830706240136,38673.3203125,38402.44921875,1627330200000.0,1627330320000.0
16,long,-0.13824895692383166,-1.4022230790960386,-52.80078125,0.002618312715284421,9.859269825522745,37655.05078125,37602.25,1627332960000.0,1627333020000.0
17,long,-0.30600525606810436,-3.1478716094167667,-116.44140625,0.002627976300896906,9.721020868598913,36990.51953125,36874.078125,1627335600000.0,1627335720000.0
18,long,1.2152068472849322,12.90711452105896,476.7890625,0.002548730545355025,9.415015612530809,36940.01953125,37416.80859375,1627335780000.0,1627337160000.0
19,long,-0.16684635608363863,-1.5695471728305737,-58.390625,0.002857416855593501,10.63022245981574,37202.2109375,37143.8203125,1627348500000.0,1627348560000.0
20,long,-0.18256690990139646,-1.7448183845391743,-64.55859375,0.00282792575390303,10.463376103732102,37000.1796875,36935.62109375,1627348860000.0,1627348980000.0
21,long,-0.10563526974881654,-1.0274995650362426,-37.90234375,0.0027870379321543832,10.280809193830706,36887.94140625,36850.0390625,1627353300000.0,1627353540000.0
22,long,0.3366228608371955,3.3082762353624253,122.359375,0.0027510998714826607,10.17517392408189,36985.83984375,37108.19921875,1627368900000.0,1627369620000.0
23,long,-0.19365941715730628,-1.8423055650689788,-68.20703125,0.0028392881732015028,10.511796784919085,37022.6484375,36954.44140625,1627371360000.0,1627371960000.0
24,long,-0.27741271544822155,-2.6885929655770635,-102.3515625,0.0027103906249424255,10.318137367761778,38068.8203125,37966.46875,1627394700000.0,1627394760000.0
25,long,-0.23105997456033833,-2.3012280742814526,-87.1875,0.0026501502458533,10.040724652313557,37887.37890625,37800.19140625,1627395120000.0,1627395180000.0
26,long,0.5264743661442424,5.366894623199544,202.75,0.0025966676505265085,9.809664677753219,37777.8984375,37980.6484375,1627403160000.0,1627403880000.0
